,CRM_PREC_I10,CRM_PREC_I25,CRM_PREC_I50,CRM_PREC_I75,CRM_PREC_I90,PRECT,Q_IL
0,,3.98681902188,0.0603596238943,0.0633597612564,0.0927964870213,2.66171033178,20.5672
1,,0.0102489895503,0.00738639287217,0.0112440793296,0.0176092633307,0.703959025336,36.9043
2,,0.00310678395574,0.00639044790368,0.00996674511688,0.0153321221489,0.429923229422,49.8813
3,2.20470100888,0.00266058873491,0.00471666881629,0.0075030857349,0.0119695144708,0.278682681814,60.1893
4,0.00596696499988,0.00189139974352,0.00347940314081,0.0055492445786,0.0089317703199,0.16847245078,68.3772
5,0.00124863567932,0.0013582669735,0.00254880698162,0.00411885752943,0.00663068530314,0.0922235414324,74.8811
6,0.000830853475663,0.000963864258899,0.00187320012799,0.00305334751295,0.00494040805372,0.0489182879125,80.0474
7,0.000475418509165,0.000708613462764,0.0013799399886,0.00228351563327,0.0036925551863,0.0272337688336,84.1511
8,0.000339460583022,0.000557323597767,0.00106771875765,0.00178564483209,0.00291556818558,0.016972746879,87.4107
9,0.000272428530645,0.00045183152638,0.000869004102005,0.00144189956054,0.00235270787405,0.0110095944916,90.0
10,0.000232539357972,0.000385898161009,0.000721828453573,0.00119614971969,0.00195026879257,0.00747035501922,92.0567
11,0.000202502101616,0.000330315322409,0.000616686669555,0.00100623665813,0.00163356764772,0.0053810893471,93.6904
12,0.000179700226851,0.000285357357107,0.000530359967549,0.00084569493844,0.00136724859351,0.00395067971224,94.9881
13,0.000161355078399,0.000248508637849,0.000451283018319,0.000721734959421,0.00117747147904,0.00300413716743,96.0189
14,0.00014015960871,0.000212520796409,0.000390896395285,0.000616881085424,0.000974214185205,0.0023292539926,96.8377
15,0.000120357312623,0.000182076196991,0.000339313642357,0.000526264592723,0.000820453513622,0.00182157676971,97.4881
16,0.000101407679581,0.000154541308209,0.000283279609627,0.000444225691607,0.000695822908563,0.00148294360505,98.0047
17,8.77584437913e-05,0.000127798113141,0.000242423363869,0.000368741030447,0.000570299793167,0.00119017363719,98.4151
18,7.38663524922e-05,0.00010998802939,0.000200723048924,0.000300526351635,0.000470822732928,0.000927150154219,98.7411
19,5.94005070477e-05,9.05664308789e-05,0.000165394220552,0.000253458203521,0.000385863761212,0.000761869030804,99.0
20,4.96079272193e-05,7.50686738563e-05,0.000134289182128,0.000205632267099,0.000313275571715,0.000626192049771,99.2057
21,4.17755468015e-05,6.05684416025e-05,0.000118869442006,0.000167603750564,0.000253591798489,0.000495888540065,99.369
22,3.32472351523e-05,4.9838465516e-05,9.10076052771e-05,0.000137955312186,0.000215890490788,0.000401612293889,99.4988
23,2.89879754211e-05,4.07385128702e-05,7.76153696419e-05,0.000110660007328,0.000166947777312,0.000316750608606,99.6019
24,2.22511045796e-05,3.22453193777e-05,5.89869822097e-05,8.94607365925e-05,0.000138434767225,0.00025258000241,99.6838
25,1.79156989831e-05,2.67035538146e-05,4.93691996343e-05,7.38433180752e-05,0.000111602240393,0.000201236595758,99.7488
26,1.58509720153e-05,2.03968848632e-05,3.85579456148e-05,5.90144997836e-05,8.80539265614e-05,0.000164556883625,99.8005
27,1.1731178309e-05,1.76223977351e-05,2.95484607484e-05,4.2446554508e-05,7.46474866447e-05,0.000133840547581,99.8415
28,1.02450638423e-05,1.39433941319e-05,2.42338819271e-05,3.78870433024e-05,5.14444425909e-05,9.70241884366e-05,99.8741
29,8.06590935122e-06,1.14589932488e-05,2.01654744022e-05,3.18272233554e-05,4.22438047184e-05,8.42277734741e-05,99.9
30,6.69241771093e-06,7.9041529906e-06,1.52773984607e-05,2.38654585192e-05,3.28281020662e-05,6.15109912603e-05,99.9206
31,5.06229216093e-06,5.89037178476e-06,1.21497918525e-05,1.74902276391e-05,2.61826874999e-05,5.60433731807e-05,99.9369
32,3.968713314e-06,5.70365879837e-06,1.06999490434e-05,1.33547623824e-05,1.99860765113e-05,4.29342288524e-05,99.9499
33,3.06915815362e-06,3.96819721544e-06,7.91548698687e-06,9.3058310676e-06,1.52893893177e-05,3.26630857673e-05,99.9602
34,2.32818445345e-06,3.2308751234e-06,6.25717040815e-06,8.4047254107e-06,1.26519874651e-05,2.72508283009e-05,99.9684
35,1.81683434204e-06,2.73962459342e-06,3.79264851618e-06,6.16985548627e-06,8.43504340285e-06,1.71589456693e-05,99.9749
36,1.55466538186e-06,2.01331976746e-06,2.99591466163e-06,4.25498124024e-06,7.37203302518e-06,1.70204729227e-05,99.98
37,1.15985599179e-06,1.47507267488e-06,2.83638550288e-06,4.98627217486e-06,5.39762795204e-06,1.26317803767e-05,99.9842
38,1.08921978411e-06,1.08212342566e-06,1.83856240927e-06,2.27612543859e-06,4.25757545651e-06,1.03005135545e-05,99.9874
39,5.48965588949e-07,8.02012509116e-07,1.28557825846e-06,1.95428012633e-06,3.52948043129e-06,8.02443026142e-06,99.99
40,8.88185247781e-07,9.09266012507e-07,1.21866478686e-06,1.84018931982e-06,1.67285720573e-06,6.16225768049e-06,99.9921
41,4.86647547483e-07,5.84589238212e-07,8.65244584191e-07,1.28385301877e-06,1.76013632251e-06,5.51894507846e-06,99.9937
42,4.0662174451e-07,5.59067464397e-07,5.97591420488e-07,8.41580122031e-07,6.72740138219e-07,4.41104926263e-06,99.995
43,3.73365444501e-07,4.27992835334e-07,5.06928137507e-07,5.78691509146e-07,1.40956709679e-06,3.08695403918e-06,99.996
44,2.92642815727e-07,4.76294687253e-07,4.48868718094e-07,5.67096226537e-07,6.78649611893e-07,2.57804616249e-06,99.9968
45,1.13826147666e-07,3.24390287603e-07,3.73663752966e-07,3.56840719585e-07,5.96263046604e-07,3.25882854126e-06,99.9975
46,1.56569497968e-07,2.13264817791e-07,1.48126011973e-07,3.13215645863e-07,3.99854869545e-07,1.67547624405e-06,99.998
47,1.19474869423e-07,1.78621156811e-07,1.43577919768e-07,1.94140891252e-07,2.31919610018e-07,1.27348734126e-06,99.9984
48,9.39054595824e-08,1.6370680234e-07,1.12194520972e-07,1.26926058954e-07,2.67772266159e-07,1.98098176473e-06,99.9987
