,EVAPPREC,FU,FV,OMEGA,PDELDRY,Q,RELHUM,SPMC,SPMCUP,T,U,V
10,5.05623841407e-12,1.33096250465e-07,8.28468103009e-08,-0.000988643034361,2318.53173828,8.65001766215e-06,63.2914848328,8.73505996424e-06,1.36309572554e-05,204.847503662,7.88572597504,-0.618319928646
11,2.19793085642e-12,-1.9614782687e-08,1.08201625437e-08,-0.00119157263543,2727.60498047,1.73752960109e-05,61.626625061,3.10679351969e-05,4.46928679594e-05,210.947982788,8.3515329361,-0.701086223125
12,5.3719897454e-12,-2.49753696835e-07,-4.72293351095e-08,-0.00116475031245,3258.99829102,3.84752420359e-05,59.4674377441,8.09222765383e-05,0.000104293787444,218.126754761,8.19732666016,-0.672654211521
13,4.93973681404e-11,-9.99907925348e-08,-9.03934136431e-08,-0.000921644095797,3833.86669922,8.37527841213e-05,54.2434158325,0.000159299481311,0.000183781623491,226.137329102,7.57800292969,-0.530392050743
14,3.94874966059e-10,7.86070319947e-09,1.59902526775e-08,-0.000556909770239,4509.95361328,0.000170769388205,47.2617263794,0.000232926526223,0.000255363702308,234.683303833,6.6564245224,-0.333581924438
15,1.44224521215e-09,-9.22821730143e-09,2.21835474434e-08,-0.000218024026253,5304.89160156,0.000327385787386,41.2454528809,0.000286863738438,0.000308113871142,243.443893433,5.42867898941,-0.191604495049
16,9.13763564814e-10,2.49888501003e-08,1.56170310017e-09,8.44437890919e-05,6239.24511719,0.00059660745319,37.3369102478,0.000365846790373,0.000393003865611,252.051757812,3.8855638504,-0.1064145118
17,4.14834638862e-10,2.53967886721e-08,-4.61986404687e-09,0.000519587018061,7336.89550781,0.00104132900015,34.8721694946,0.000561874301638,0.000599814753514,260.223388672,2.3429684639,-0.0672051459551
18,3.47839895776e-10,2.1141604023e-08,-3.73552300204e-09,0.00133086380083,8625.43261719,0.00174302235246,35.9526748657,0.00105632434133,0.00111204839777,267.930175781,1.04310524464,-0.025645878166
19,7.47062356421e-10,8.36409341787e-09,-9.52011092181e-09,0.00272543076426,8620.03613281,0.00276924204081,39.9088783264,0.00155808078125,0.00166068645194,274.772918701,0.00818962510675,0.000742759148125
20,8.63075777513e-10,-1.64630709065e-08,-4.77696593393e-09,0.0045318393968,7900.04492188,0.00421644328162,46.8198509216,0.00150582753122,0.00164802209474,280.179321289,-0.916986525059,0.0384546518326
21,4.76609196554e-10,-1.335500599e-08,-2.65637716268e-08,0.00609722035006,6654.11279297,0.00608829036355,57.825012207,0.00144116219599,0.0016641789116,283.941558838,-1.91181564331,0.0806632116437
22,2.96915686482e-10,-1.38645461334e-07,1.27047329102e-07,0.00675459904596,4936.25439453,0.00793629419059,68.3989639282,0.00152807799168,0.00172192859463,286.52154541,-2.90677189827,0.138589441776
23,3.31782740171e-10,-9.47822513808e-07,4.61668776097e-07,0.0065033803694,2853.90185547,0.00927645899355,74.2349243164,0.0013251779601,0.00134458078537,288.321685791,-3.7508699894,0.216050699353
24,3.10231118572e-10,-2.62792210215e-09,4.80178243834e-07,0.00560510857031,2674.52392578,0.0103666139767,78.4363098145,0.000794832594693,0.000700971286278,289.641540527,-4.43524694443,0.294119566679
25,2.89840290657e-10,1.45373696796e-05,1.01075988823e-06,0.00404463242739,2473.78857422,0.0115007385612,81.989906311,0.000302112865029,0.000217536537093,290.962524414,-4.97043371201,0.392125368118
26,2.83366163867e-10,4.89721060148e-05,-3.21295578942e-06,0.00199715443887,2253.42553711,0.0125113185495,83.5010375977,3.84878840123e-05,2.40297486016e-05,292.356964111,-4.6322555542,0.515054225922
27,3.99612704038e-10,5.81066524319e-05,-6.5455242293e-06,0.000345865904819,2015.16906738,0.0131969433278,81.98802948,-1.59983346748e-06,1.97733783125e-07,293.829467773,-4.30063199997,0.510900974274
28,5.85415271814e-10,5.79160296184e-05,-9.17387751542e-06,-0.000957075098995,1760.4552002,0.0136848939583,79.2321090698,-1.37731532845e-08,0.0,295.278900146,-4.26007986069,0.514822900295
29,3.50261319948e-10,5.73389152123e-05,-1.24293401313e-05,-0.00204010750167,1485.22241211,0.0146644758061,79.3215560913,0.0,0.0,296.683105469,-4.21786355972,0.519868552685
