,CAPE,CBMF,CIN,CRM_PREC_I10,CRM_PREC_I25,CRM_PREC_I50,CRM_PREC_I75,CRM_PREC_I90,ICEFRAC,MF,PCLDBOT,PCLDTOP,PRECAREA_I10,PRECAREA_I25,PRECAREA_I50,PRECAREA_I75,PRECAREA_I90,PRECC,PRECFRAC_I10,PRECFRAC_I25,PRECFRAC_I50,PRECFRAC_I75,PRECFRAC_I90,PRECL,PRECSH,PRECT,PRECTMX,PS,SST,TMQ,TS
0,98.4732589722,0.0746292695403,0.0,9.85315182334e-07,1.47747664414e-06,1.16290686947e-06,7.42808936138e-07,4.68782303642e-07,0.0,0.00134162511677,79693.8828125,73310.453125,,,,,,4.35574918356e-08,,,,,,0.0,6.62608767854e-09,4.35574918356e-08,4.35574918356e-08,101324.210938,302.317199707,48.5455245972,302.316955566
