,CAPE,CBMF,CIN,CRM_PREC_I10,CRM_PREC_I25,CRM_PREC_I50,CRM_PREC_I75,CRM_PREC_I90,ICEFRAC,MF,PCLDBOT,PCLDTOP,PRECAREA_I10,PRECAREA_I25,PRECAREA_I50,PRECAREA_I75,PRECAREA_I90,PRECC,PRECFRAC_I10,PRECFRAC_I25,PRECFRAC_I50,PRECFRAC_I75,PRECFRAC_I90,PRECL,PRECSH,PRECT,PRECTMX,PS,SST,TMQ,TS
0,100.901679993,0.0229398179799,0.0,7.97373729711e-07,8.44739645345e-07,6.05053287472e-07,3.76061763063e-07,2.35493487821e-07,0.0,-0.00551915587857,41191.2695312,73695.0859375,,,,,,3.2188850696e-08,,,,,,0.0,5.82598502774e-09,3.2188850696e-08,3.2188850696e-08,95715.6796875,109.038482666,29.3500404358,298.31463623
