,EVAPPREC,FU,FV,OMEGA,PDELDRY,Q,RELHUM,SPMC,SPMCUP,T,U,V
13,4.4918860298e-11,-2.63027970959e-07,-1.01105861461e-07,0.00114460662007,3576.51245117,7.96657623141e-05,54.1799697876,0.000162514086696,0.000187411278603,225.576293945,7.63723754883,1.12385523319
14,3.32499555666e-10,-1.49515059888e-07,-1.98458351974e-08,0.000978891039267,4207.24755859,0.000157773989486,47.7241821289,0.000266242044745,0.000291646400001,233.594985962,7.08729362488,0.940430223942
15,1.11587239449e-09,-1.15827745617e-07,4.57098003892e-08,0.000506591575686,4948.92041016,0.000295243866276,41.4059524536,0.000355378317181,0.000377117859898,241.934509277,6.11085128784,0.674019932747
16,1.05292097263e-09,-9.09790500714e-08,4.5048548003e-08,-0.00017780502094,5820.68652344,0.000542928115465,38.2636032104,0.000443742901552,0.000477281253552,250.205200195,4.71348190308,0.377683997154
17,5.06600927874e-10,-6.86235424041e-08,3.24286553166e-08,-0.00103151274379,6844.58251953,0.00100189377554,38.5235023499,0.000614881806541,0.000673701113556,258.048156738,3.08166193962,0.159459650517
18,3.44331924085e-10,2.11779322967e-08,1.94199305525e-08,-0.00228515313938,8045.75292969,0.00181230122689,42.9945259094,0.00110103411134,0.00116527464706,265.397064209,1.50923240185,0.00307405181229
19,6.88424650619e-10,-3.10495416045e-08,1.16611708734e-07,-0.00381961348467,8039.16699219,0.00302832643501,49.5252456665,0.00211278698407,0.00188106892165,272.052398682,0.317813277245,-0.142256900668
20,9.72597447024e-10,-5.18691820162e-07,6.38942978526e-08,-0.00666198460385,7367.30224609,0.00452037388459,54.9669036865,0.00408459128812,0.00214688340202,277.909851074,-0.276977181435,-0.343742102385
21,8.1751788672e-10,-1.47019690644e-07,4.80820347093e-07,-0.0114461351186,6207.67626953,0.00600903015584,57.7565879822,0.00825347285718,0.00190598727204,282.904205322,-0.605945706367,-0.52088946104
22,5.9691573906e-10,3.6900755731e-06,3.00595161207e-06,-0.0167111307383,4608.25878906,0.00715190032497,57.7154312134,0.0137960044667,0.00124534312636,286.856109619,-0.93145263195,-0.594566047192
23,6.40646036221e-10,1.02278791019e-05,5.48594607608e-06,-0.0203331708908,2666.00512695,0.00783215742558,56.2267494202,0.0166160091758,0.000674944312777,289.558258057,-1.21040201187,-0.572147250175
24,5.78559644637e-10,1.9411343601e-05,6.85222175889e-06,-0.0221814196557,2499.97583008,0.00830100663006,54.9726905823,0.015584461391,0.000302524655126,291.467193604,-1.45242571831,-0.534603178501
25,5.41081013328e-10,3.17415942845e-05,6.88688578521e-06,-0.0227452013642,2313.96191406,0.00872893724591,53.6402854919,0.0112406099215,8.54818936205e-05,293.240844727,-1.64390611649,-0.50450193882
26,5.50430256929e-10,4.35485671915e-05,4.98060990139e-06,-0.0220621135086,2109.1953125,0.00909152254462,52.0352516174,0.00403143046424,9.67415508057e-06,294.892822266,-1.71263170242,-0.490979373455
27,5.84160997352e-10,5.31204386789e-05,2.05171954804e-06,-0.0200784001499,1886.91882324,0.00938815996051,50.3173065186,-4.00714525313e-05,1.25436770304e-07,296.382202148,-1.70410323143,-0.468887031078
28,7.12799597125e-10,6.08747723163e-05,8.06717110891e-08,-0.0163270607591,1648.76501465,0.00966182444245,48.9630355835,-4.47083630206e-06,0.0,297.618713379,-1.44164919853,-0.357157230377
29,5.12238085282e-10,6.12271905993e-05,-6.40118105366e-06,-0.00973573885858,1410.21191406,0.010153805837,49.1564826965,0.0,0.0,298.637176514,-0.786192178726,-0.0767144784331
