,CRM_PREC_I10,CRM_PREC_I25,CRM_PREC_I50,CRM_PREC_I75,CRM_PREC_I90,PRECT,Q_IL
0,,,,,,,20.5672
1,,108.604493039,4.01458301537,4.22370514022,5.16969050875,91.8099449274,36.9043
2,,0.0622322410172,0.0258628316904,0.0334289668834,0.0470971971339,1.0433428164,49.8813
3,20.9545960791,0.00431000784476,0.00376950026661,0.006059579046,0.0102508709525,0.330414558668,60.1893
4,0.0267287794691,0.00173796834148,0.00290823097859,0.00451428549868,0.00717352691576,0.13976098004,68.3772
5,0.00175106111512,0.00152208968994,0.00233442849363,0.00405846241799,0.00626927430095,0.0476932832923,74.8811
6,0.000498453937338,0.00104389775438,0.0018377119063,0.00279549265405,0.00478924066328,0.027902746255,80.0474
7,0.000542425131814,0.00116601916329,0.00143743583965,0.00250485930659,0.00394451582409,0.0193606033356,84.1511
8,0.000615830205634,0.000822267200198,0.00136265478394,0.00189212892437,0.00296151943888,0.0132512418837,87.4107
9,0.000515911339372,0.000441526763471,0.00100963504276,0.00180026925783,0.00288739950384,0.00839533413123,90.0
10,0.000255411673521,0.000439261568633,0.000457087933412,0.00104997530375,0.00167814111212,0.00735635575783,92.0567
11,0.000221152528464,0.000387487179971,0.000553892965697,0.0010605551661,0.00128473893831,0.00607983545307,93.6904
12,0.00020130749723,0.000445942465832,0.000667265728519,0.00091675185466,0.00186218493588,0.00441306780211,94.9881
13,0.000261189357737,0.000292381345405,0.000589685956526,0.000706905230234,0.000941720831069,0.00356233554508,96.0189
14,0.000285756747592,0.000285100881304,0.000300404167842,0.000487984865084,0.00083484534082,0.00269157793284,96.8377
15,0.000140634294176,0.000143474514366,0.000429894645722,0.000567746913537,0.000663265179635,0.0029722889674,97.4881
16,0.000178151170638,0.000179880163182,0.000151259872541,0.000356220112806,0.000929196142169,0.00264073924475,98.0047
17,5.05770313272e-05,0.000132039377284,0.000162746431624,0.000305731850026,0.00130114597777,0.00105933757434,98.4151
18,7.44158421765e-05,0.000101661999011,0.000173163315136,0.000186557405252,0.00023833291395,0.000655734625137,98.7411
