,PRECT,Q_IL
0,7.76151244615e-05,20.5672
1,0.278467199361,36.9043
2,0.920996653673,49.8813
3,1.85173560006,60.1893
4,3.29493824233,68.3772
5,5.0575410516,74.8811
6,6.84684494299,80.0474
7,8.23366290028,84.1511
8,10.0030636817,87.4107
9,11.2344207764,90.0
10,12.6227305659,92.0567
11,13.7512401608,93.6904
12,14.5762467914,94.9881
13,15.615388217,96.0189
14,16.3375742024,96.8377
15,17.1926945953,97.4881
16,18.0970888394,98.0047
17,19.5133853561,98.4151
18,20.6154719239,98.7411
