,CRM_PREC_I10,CRM_PREC_I25,CRM_PREC_I50,CRM_PREC_I75,CRM_PREC_I90,PRECT,Q_IL
0,,21.6275047417,0.124588818501,0.057249098941,0.0797992438804,2.63425826688,20.5672
1,,0.00972936407303,0.00399650002897,0.00808760914652,0.0125353189809,0.639800049873,36.9043
2,,0.00243019713903,0.00414034491753,0.00851787769059,0.0131513862174,0.423068808719,49.8813
3,,0.00205617279126,0.0029745131157,0.00584055173209,0.00969093257757,0.26118028405,60.1893
4,0.731313092041,0.00159706075159,0.00246890867889,0.00460576333926,0.00831244955597,0.149333815742,68.3772
5,0.00257942474918,0.00121642220208,0.00189944386417,0.00391149099585,0.0056404815908,0.0812283804425,74.8811
6,0.000646167537014,0.00087933932457,0.00130292563096,0.00270266230784,0.00436821714746,0.0505577637797,80.0474
7,0.000366710013822,0.000669722424068,0.00108600404048,0.00232513973261,0.00370616116964,0.0292232125431,84.1511
8,0.000311901102463,0.00051649342611,0.00086814639742,0.00188610128098,0.00295919337412,0.0175264536341,87.4107
9,0.000224260891231,0.000538741576563,0.000786740724952,0.00155575557151,0.00267052336789,0.0119266156972,90.0
10,0.000201059652824,0.000412594509348,0.000748371330278,0.00140322511912,0.00179852404581,0.00803045440275,92.0567
11,0.000240880286288,0.000404844050955,0.000510251105062,0.0010507450468,0.002214945122,0.00781736013122,93.6904
12,0.000206717453874,0.000328729351887,0.00036736253382,0.000871323444538,0.00137472025899,0.00517064265137,94.9881
13,0.000156680524412,0.000209508375015,0.000503069739673,0.000838598700925,0.00121358849655,0.00363354622924,96.0189
14,0.000153025657013,0.000230800557213,0.000362870618182,0.000494703155777,0.000855156199906,0.00353712494179,96.8377
15,0.000117245183635,0.000223150956414,0.000193023096677,0.00068153313993,0.00134482812748,0.00218799649437,97.4881
16,8.52241711208e-05,0.000153316070484,0.00026907692147,0.000394910143434,0.000652947272328,0.00217444596207,98.0047
17,7.61814552144e-05,0.000136324372206,0.000213378757146,0.000416575260289,0.000555513654409,0.00123543858093,98.4151
18,9.90473446034e-05,0.000126805963742,0.000135040116322,0.000378312108882,0.000460479653638,0.00123180701635,98.7411
19,5.09546706003e-05,8.84402510737e-05,0.00012645718449,0.000296779254157,0.000598804452464,0.000647537170922,99.0
20,2.90040510812e-05,6.90077634233e-05,9.43706199194e-05,0.000357820989676,0.000570840141209,0.000427988911194,99.2057
21,3.61397380135e-05,5.61866739504e-05,9.61986299484e-05,0.000160231462003,0.000207497917261,0.000503072274015,99.369
22,4.55944898744e-05,2.57669206013e-05,8.56848560617e-05,0.000117803417347,0.000172108767361,0.000323735773247,99.4988
23,2.47380876789e-05,3.94661151218e-05,0.000102660710047,0.000108484349846,0.000296022560855,0.000649788108998,99.6019
24,2.92259304712e-05,2.5254360039e-05,2.50481333058e-05,5.29915335769e-05,0.00013134243617,0.000188561476299,99.6838
25,1.56001009177e-05,0.000172904909817,3.18006627892e-05,0.000112682128097,0.000228872025661,0.000242134973182,99.7488
26,4.36346514272e-05,2.14558267371e-05,6.74246859064e-05,8.58280402252e-05,0.000163089729899,0.000258663675431,99.8005
27,2.76920795067e-05,4.65036319147e-05,2.25354134944e-05,5.66137528821e-05,0.000155048158431,7.00034925926e-05,99.8415
28,7.20428053171e-05,4.93298868428e-05,1.13632838913e-05,5.80396705176e-05,6.86767130202e-05,0.000136726739144,99.8741
