,EVAPPREC,FU,FV,OMEGA,PDELDRY,Q,RELHUM,SPMC,SPMCUP,T,U,V
0,0.0,0.0,0.0,-2.92685194836e-06,277.644439697,2.92156346404e-06,0.0280379224569,0.0,0.0,226.987319946,-6.36299371719,-0.793220460415
1,0.0,0.0,0.0,-1.61225252668e-05,512.624023438,3.05143521473e-06,0.136495277286,0.0,0.0,220.453033447,-5.4767665863,-0.448389708996
2,0.0,0.0,0.0,-3.61845668522e-05,839.733886719,3.67946540791e-06,0.611556470394,0.0,0.0,215.187286377,-4.05570030212,0.0721386671066
3,3.6049423707e-21,0.0,0.0,-3.25206019625e-05,1211.37536621,4.35609854321e-06,2.7628288269,0.0,0.0,209.347412109,-2.62888121605,0.284354418516
4,3.57058521393e-20,0.0,0.0,-5.19082896062e-05,1519.82836914,4.62853085992e-06,11.7432613373,0.0,0.0,203.090759277,-0.145070329309,0.0428472049534
5,3.44161160056e-20,0.0,0.0,-0.000154040855705,1745.59240723,4.74637363368e-06,41.290599823,2.05260253239e-08,9.51489997902e-10,197.81388855,3.76596331596,-0.0959723517299
6,6.68505980692e-20,0.0,0.0,-0.000460735987872,1737.78503418,4.85727696287e-06,77.2501373291,-1.61643338714e-08,1.08652837838e-08,195.95085144,7.86233377457,0.407466858625
7,2.800979392e-13,0.0,0.0,-0.00105556624476,1423.95458984,5.41471354154e-06,71.2491378784,-8.83207960101e-08,1.18420295792e-07,197.915283203,10.5017051697,-0.14443461597
8,6.45963724134e-14,1.21055084359e-11,1.32230658714e-11,-0.00181577703916,1675.2043457,7.39861616239e-06,66.3060913086,4.72058701462e-07,1.5099308257e-06,201.301971436,11.9933433533,-1.3461843729
9,9.48031546522e-15,-2.28393783885e-08,-1.33977062777e-09,-0.0025482813362,1970.78173828,1.22360788737e-05,63.7492218018,7.37779646443e-06,1.03571410364e-05,206.002670288,12.8857688904,-1.53436207771
10,5.86936911833e-14,-2.21873634132e-07,1.69567428543e-07,-0.00298075168394,2318.49926758,2.33689170273e-05,62.2017822266,3.71142450604e-05,4.83754301968e-05,211.843521118,13.0005912781,-0.392972558737
11,1.03906087293e-12,2.07275672182e-08,2.69203610515e-07,-0.00285937008448,2727.52172852,4.84677184431e-05,59.2660217285,9.15849668672e-05,0.000118769174151,218.672668457,12.1482524872,0.273148149252
12,4.0477055735e-11,2.83599135287e-08,-1.36900183634e-07,-0.00235934089869,3259.97924805,0.000101819518022,54.2423667908,0.000181924478966,0.000210450132727,226.37399292,11.2467393875,0.257386982441
13,3.64415081444e-10,7.73304265067e-08,-2.41819378743e-07,-0.00211803382263,3834.79956055,0.000204565163585,47.7404556274,0.000261647481238,0.00028830775409,234.732635498,9.8729019165,0.136812031269
14,1.40971434526e-09,-6.5896507806e-08,8.9283979321e-08,-0.0019990010187,4510.66259766,0.000376555224648,40.401638031,0.00029642516165,0.000318702805089,243.334823608,8.07316684723,0.185711830854
15,9.0583668344e-10,2.54098235786e-08,-2.84310921472e-08,-0.00178884644993,5305.16601562,0.000639096833766,34.2300643921,0.000344919244526,0.000375687784981,251.831695557,6.09547710419,0.120472468436
16,4.12504391756e-10,-4.6226762862e-08,-4.4934989063e-08,-0.00179372553248,6238.74365234,0.00104098336305,30.4656276703,0.000502995564602,0.000545585353393,259.865020752,4.44250202179,-0.17582346499
17,3.40434125334e-10,2.9231816967e-09,-9.79972547555e-09,-0.00189340487123,7335.15039062,0.00164355989546,30.2794494629,0.0010029671248,0.0010595463682,267.287719727,3.06480097771,0.122559353709
18,6.50544118574e-10,3.32642997591e-08,-1.01573860434e-08,-0.00195274164435,8621.57421875,0.00255288928747,32.8259277344,0.0016245135339,0.0016976473853,274.256561279,1.81299686432,0.086195141077
19,1.12138343056e-09,8.90538309761e-09,3.66967682908e-08,-0.00122992531396,8613.31738281,0.00390898995101,37.1557197571,0.00157210743055,0.00164984061848,280.636749268,0.692575097084,-0.107813999057
20,8.79663952791e-10,7.15212866709e-09,-6.43403152978e-09,0.000742014322896,7890.55224609,0.00577431172132,43.8061332703,0.00121848634444,0.00141170108691,285.917602539,-0.34123763442,-0.120673768222
21,4.06602390646e-10,7.02348845749e-09,1.15702949444e-08,0.00331709650345,6643.45996094,0.00803987309337,53.4171295166,0.00100960372947,0.00131049286574,289.60067749,-1.33194291592,-0.186041846871
22,4.31365165809e-10,-4.73658730016e-08,-2.76105058816e-08,0.00506497686729,4926.35546875,0.0102868638933,63.7540168762,0.000998849747702,0.00125377567019,291.938354492,-2.36660122871,-0.260079175234
23,4.77977879498e-10,-3.27002823042e-07,-1.23835178556e-07,0.00555978668854,2847.1171875,0.0119935367256,70.5489883423,0.000878869090229,0.00100602617022,293.468902588,-3.1640355587,-0.316666930914
24,4.62232807585e-10,4.91708135542e-07,-2.61338328755e-07,0.00520829763263,2667.21313477,0.013433710672,75.845085144,0.000516330299433,0.000538796128239,294.555908203,-3.86475849152,-0.38594725728
25,4.40031150406e-10,8.49960815685e-06,4.70640287631e-07,0.00420815451071,2465.84838867,0.0150366043672,81.0478744507,0.000180568938958,0.000161518066307,295.6378479,-4.45554733276,-0.5994592309
26,4.41757214142e-10,4.3562726205e-05,4.38712322648e-06,0.00249595846981,2244.98120117,0.01657426171,84.7040939331,2.118217526e-05,1.89391375898e-05,296.821533203,-4.22813940048,-0.694105505943
27,5.23570464761e-10,5.4542455473e-05,1.10415139716e-05,0.000945663836319,2006.96130371,0.0175769310445,84.311920166,-1.81039453651e-07,2.18894257387e-07,298.188323975,-3.85365319252,-0.665773451328
28,6.71825872711e-10,5.29858916707e-05,1.33970524985e-05,-0.000325739121763,1753.01599121,0.0182131398469,81.7251739502,0.0,0.0,299.598114014,-3.82972288132,-0.634560883045
29,4.45950165684e-10,5.20183384651e-05,1.29515419758e-05,-0.00142569828313,1478.57080078,0.019353562966,81.4151687622,0.0,0.0,300.965393066,-3.82025074959,-0.600102066994
