,EVAPPREC,FU,FV,OMEGA,PDELDRY,Q,RELHUM,SPMC,SPMCUP,T,U,V
0,0.0,-8.45171328479e-08,4.60434312899e-09,-2.89487979899e-05,277.644439697,2.91334254143e-06,0.0266295298934,0.0,0.0,227.386260986,-7.1098575592,-0.247998997569
1,0.0,-7.31955012157e-08,1.07553088657e-09,-5.91475945839e-05,512.624023438,3.03975889437e-06,0.129571720958,0.0,0.0,220.848342896,-4.74882173538,-0.294470340014
2,2.28388404145e-21,-5.81281369705e-08,4.35353930683e-09,-8.44171154313e-05,839.733886719,3.62016976396e-06,0.561970591545,0.0,0.0,215.632461548,-3.80701994896,-0.285852849483
3,1.11454560093e-21,-1.27234784486e-07,-1.26432917469e-08,-0.000183018506505,1211.37536621,4.29115971201e-06,2.64699339867,0.0,0.0,209.513687134,-3.76542401314,0.199656039476
4,5.08346430384e-21,-5.57384453259e-07,-1.25316901745e-07,-0.000243818052695,1519.82824707,4.66547999167e-06,12.3456888199,0.0,0.0,202.925537109,-0.630426704884,-0.078669115901
5,3.81438870232e-21,-2.29271040553e-06,-3.8886105358e-07,-0.000166855941643,1745.59204102,4.85190639665e-06,40.8423805237,8.76232419955e-08,0.0,198.283996582,4.74713516235,-0.376433759928
6,2.18042806141e-20,-3.21092579725e-06,-2.96143895184e-07,0.000313936296152,1737.78491211,5.0237126743e-06,62.772277832,3.97716007683e-07,1.29965849194e-09,197.59942627,11.4029512405,-0.333945989609
7,1.04290931631e-13,-2.82600990431e-06,2.79115283774e-07,0.00149910058826,1423.9543457,5.5857881307e-06,58.0622291565,5.87524311868e-07,2.46346132826e-07,199.660842896,15.6301660538,-0.101311318576
8,8.36876954454e-14,-2.16976650336e-06,8.10277867913e-07,0.00323395058513,1675.20556641,6.77874641042e-06,50.5031433105,9.0370832595e-07,9.30867201987e-07,202.599868774,17.1707401276,-0.872463107109
9,4.02153806389e-17,-9.44380133205e-07,3.83861788578e-07,0.00508923595771,1970.78674316,9.83658992482e-06,48.1627044678,3.40929500453e-06,4.48627451988e-06,206.452423096,18.1765842438,-1.08638250828
10,5.44896718485e-16,-8.16618921817e-07,4.64278656409e-07,0.0064430902712,2318.5090332,1.91266281035e-05,53.7848358154,1.40434922287e-05,1.89028232853e-05,211.50982666,18.2005176544,-0.244554564357
11,5.65891571883e-13,-2.21219721652e-07,1.94771729412e-07,0.0069013950415,2727.53686523,4.29964675277e-05,58.5716552734,5.53493482585e-05,6.67969798087e-05,217.932769775,17.6557216644,0.254568517208
12,2.35903432205e-11,-6.23441636094e-08,2.20460677269e-07,0.00693310797215,3040.63525391,8.8850800239e-05,55.7616119385,0.000124511803733,0.00014630627993,225.151977539,16.5497455597,0.379301130772
13,1.91472213085e-10,-1.05683973572e-07,-1.08505560092e-07,0.00720787420869,3576.88769531,0.000160722105647,47.0441017151,0.000192645427887,0.000215960419155,232.812332153,14.4356460571,0.674620449543
14,9.66339674946e-10,-2.88216597255e-07,1.40516576153e-08,0.00767414504662,4207.53808594,0.000273347686743,37.0765724182,0.000231028068811,0.000248249241849,240.94052124,12.2641477585,0.665425598621
15,8.48291381583e-10,-4.01639894676e-08,3.87108336497e-08,0.00834794528782,4948.95703125,0.000469848659122,31.0547599792,0.000275186641375,0.000294282130199,249.280517578,9.87174892426,0.767950415611
16,4.73451777783e-10,-1.29226293666e-07,9.95754305677e-08,0.00912573840469,5820.11669922,0.000819899898488,29.3926563263,0.00038409276749,0.000413621542975,257.243286133,7.54826068878,0.796312570572
17,2.99959973526e-10,-1.44186174111e-07,-5.38523963201e-08,0.00964851025492,6842.96191406,0.00141371763311,31.7574748993,0.000674605835229,0.000721504969988,264.43649292,5.12630367279,0.656408727169
18,5.89050030975e-10,-6.05704030932e-07,1.29809265559e-07,0.00972340721637,8042.19433594,0.00242638285272,37.5976486206,0.00117826706264,0.00122326158453,271.083374023,2.67036032677,0.43615308404
19,6.18921691675e-10,-9.81547145784e-07,-1.96952314013e-07,0.00948768295348,8033.21777344,0.00393902277574,43.6529541016,0.00199632905424,0.00144656759221,277.544921875,0.522384464741,0.294704556465
20,4.19749957015e-10,-2.28441331274e-06,-8.0181098383e-07,0.0052541512996,7359.12695312,0.00579819921404,48.3098526001,0.00511996354908,0.00145260652062,283.705322266,-0.632386624813,0.197543010116
21,2.11958658958e-10,-2.71106637229e-06,-1.95620873455e-06,-0.00120314327069,6198.59423828,0.00763302482665,50.5170593262,0.0117039410397,0.00106606713962,289.081237793,-0.857668578625,0.332385480404
22,3.04293507059e-10,1.32368177219e-06,-3.67784446098e-06,-0.00920299906284,4600.14453125,0.00906051136553,50.8264465332,0.01889985241,0.000658300938085,293.284301758,-0.89680814743,0.474708855152
23,3.50287382433e-10,2.64441837317e-06,-7.58247915655e-06,-0.0150432288647,2660.93017578,0.00987359508872,49.6633796692,0.022615628317,0.000370249937987,296.109130859,-1.00693309307,0.521739542484
24,3.48258311078e-10,6.4050450419e-06,-1.11130657388e-05,-0.0185167379677,2494.94702148,0.0104415919632,48.7809944153,0.0214626695961,0.000170344355865,298.068450928,-1.13200652599,0.535089015961
25,3.76811942759e-10,1.49488778334e-05,-1.57839385793e-05,-0.020720820874,2309.01049805,0.0109876086935,48.0199546814,0.0161397885531,4.82666509924e-05,299.858306885,-1.28015434742,0.480130463839
26,4.36157082673e-10,2.61577697529e-05,-1.9586936105e-05,-0.0211856998503,2104.42480469,0.0114615894854,47.001159668,0.00628562970087,6.40176767774e-06,301.514343262,-1.33831453323,0.440352886915
27,4.81652995266e-10,3.45623666362e-05,-2.28406825045e-05,-0.0207571424544,1882.47045898,0.011844990775,45.7939186096,-0.000172886851942,6.41223962816e-08,302.994293213,-1.34344661236,0.416582882404
28,4.92106910777e-10,4.3900199671e-05,-3.09088136419e-05,-0.0183831136674,1644.78649902,0.0121675906703,44.6201095581,-6.91432887834e-06,0.0,304.246185303,-1.16516053677,0.387061059475
29,3.88701848486e-10,5.31930636498e-05,-5.15470783284e-05,-0.0120181841776,1406.73388672,0.0126888109371,44.3786354065,0.0,0.0,305.338165283,-0.628291487694,0.321808665991
