,EVAPPREC,FU,FV,OMEGA,PDELDRY,Q,RELHUM,SPMC,SPMCUP,T,U,V
0,0.0,-2.73470153189e-08,1.48981682546e-09,-1.13467140181e-05,277.64440918,2.91890341941e-06,0.0275822114199,0.0,0.0,227.116424561,-6.60465526581,-0.616804420948
1,0.0,-2.36837003342e-08,3.48007345163e-10,-3.00440497085e-05,512.624023438,3.04765740111e-06,0.134255036712,0.0,0.0,220.580932617,-5.2412276268,-0.398586392403
2,7.38991113033e-22,-1.88083877362e-08,1.40866451837e-09,-5.17910630151e-05,839.733886719,3.66027916243e-06,0.595512092113,0.0,0.0,215.331344604,-3.97523498535,-0.0436958298087
3,2.79913052332e-21,-4.11690699309e-08,-4.09096001519e-09,-8.12168509583e-05,1211.37536621,4.33508648712e-06,2.72534823418,0.0,0.0,209.4012146,-2.99662995338,0.25694873929
4,2.57974336289e-20,-1.80351591439e-07,-4.05484996691e-08,-0.000114004091301,1519.82836914,4.64048616777e-06,11.9381866455,0.0,0.0,203.03729248,-0.30211597681,0.00352844758891
5,2.45143844103e-20,-7.41846974961e-07,-1.25822879227e-07,-0.000158187394845,1745.59228516,4.78052061226e-06,41.1455726624,4.22365147301e-08,6.43618547347e-10,197.965988159,4.08343887329,-0.186720639467
6,5.22750682152e-20,-1.03895206394e-06,-9.58225925274e-08,-0.00021007709438,1737.78503418,4.91112996315e-06,72.5655822754,1.1775397013e-07,7.77015696229e-09,196.484283447,9.00796318054,0.167569607496
7,2.232124804e-13,-9.14405575259e-07,9.03126746721e-08,-0.000228958539083,1423.95458984,5.47006811757e-06,66.9822692871,1.30360845674e-07,1.59812955758e-07,198.48008728,12.1611099243,-0.130481302738
8,7.07737091588e-14,-7.02058173374e-07,2.62188763145e-07,-0.000181848241482,1675.20471191,7.19804575056e-06,61.1927680969,6.11726648003e-07,1.32256457164e-06,201.721939087,13.6685829163,-1.19290328026
9,6.42580369611e-15,-3.21020223737e-07,1.23299017218e-07,-7.70270999055e-05,1970.78344727,1.14596814456e-05,58.7059326172,6.09371727478e-06,8.45751856104e-06,206.148193359,14.5977058411,-1.38941037655
10,3.98786194767e-14,-4.14314001773e-07,2.64926455884e-07,6.84990882291e-05,2318.50244141,2.19962475967e-05,59.4783248901,2.96492980851e-05,3.88390471926e-05,211.735549927,14.6831188202,-0.344949305058
11,8.85958569962e-13,-5.75587613127e-08,2.45119849751e-07,0.000298898317851,2727.52636719,4.6697401558e-05,59.0413398743,7.98602995928e-05,0.000101952660771,218.433258057,13.9302911758,0.267136365175
12,3.50130618942e-11,-9.8900132528e-10,-2.1269748629e-08,0.000647395267151,3189.0065918,9.76232549874e-05,54.7339401245,0.000163347591297,0.000189695259905,225.97857666,12.9626207352,0.296834528446
13,3.08456316045e-10,1.81128836374e-08,-1.98683338226e-07,0.000899528851733,3751.34716797,0.000190378967091,47.5151367188,0.000239320666878,0.000264898495516,234.11126709,11.3492603302,0.310829520226
14,1.26625254726e-09,-1.37832103064e-07,6.49412328357e-08,0.00113091664389,4412.58154297,0.000343160587363,39.325756073,0.000275264785159,0.000295906269457,242.560089111,9.42923355103,0.340931683779
15,8.8721691105e-10,4.19225809623e-09,-6.70613609088e-09,0.00149109214544,5189.90869141,0.000584333611187,33.2026367188,0.000322356034303,0.000349347596057,251.006210327,7.31735754013,0.329975455999
16,4.32224978031e-10,-7.30827238726e-08,1.82390991199e-09,0.00173946050927,6103.29003906,0.000969447894022,30.1184482574,0.000464522483526,0.000502886075992,259.016723633,5.44742584229,0.138728365302
17,3.27337990047e-10,-4.46766570406e-08,-2.40537474383e-08,0.0018411858473,7175.89404297,0.00156919041183,30.7576904297,0.000896719982848,0.000950167072006,266.36517334,3.73183703423,0.295295804739
18,6.30646534994e-10,-1.7348523329e-07,3.51312969826e-08,0.00182528502773,8434.10546875,0.00251195579767,34.3699073792,0.0014801225625,0.00154415157158,273.229827881,2.09041213989,0.19943022728
19,9.58803036966e-10,-3.11573074896e-07,-3.89045133886e-08,0.00223794695921,8425.61621094,0.00391870783642,39.258014679,0.00170937192161,0.00158406805713,279.636352539,0.637506783009,0.0224279984832
20,7.30850657771e-10,-7.34324487439e-07,-2.63792315991e-07,0.00220199674368,7718.59960938,0.00578204076737,45.2633895874,0.00248087826185,0.00142493681051,285.201782227,-0.435444027185,-0.017709068954
21,3.43621964216e-10,-8.72462806001e-07,-6.25139591648e-07,0.0018544937484,6499.515625,0.00790823064744,52.4787597656,0.00446994649246,0.00123140448704,289.432617188,-1.17848289013,-0.0182955004275
22,3.9024888876e-10,3.9626098669e-07,-1.20870811315e-06,0.000448320060968,4820.80419922,0.00989005621523,59.5710716248,0.00679103564471,0.00106109923217,292.37387085,-1.89102363586,-0.02232548967
23,4.36661318215e-10,6.34453101611e-07,-2.53721123045e-06,-0.00110668479465,2786.87304688,0.0113075915724,63.7910766602,0.00791218224913,0.000800309586339,294.323181152,-2.46606683731,-0.0453856661916
24,4.25354362843e-10,2.40507347371e-06,-3.7726069877e-06,-0.00246835732833,2611.47338867,0.0124655570835,67.0880203247,0.00729388836771,0.000419577001594,295.692474365,-2.98052811623,-0.0879296958447
25,4.19575429955e-10,1.05863837234e-05,-4.78881611343e-06,-0.00385805754922,2415.10058594,0.0137264803052,70.3611068726,0.00534445699304,0.000124873578898,297.003479004,-3.42809271812,-0.25013884902
26,4.39945219144e-10,3.79310404242e-05,-3.3701094253e-06,-0.00516666145995,2199.50170898,0.0149199645966,72.5046386719,0.00204815506004,1.48824492499e-05,298.339996338,-3.29308533669,-0.327031373978
27,5.1000736967e-10,4.80775415781e-05,7.83313396369e-08,-0.00607666373253,1966.68017578,0.0157222580165,71.848739624,-5.60630724067e-05,1.68815077473e-07,299.743377686,-3.041431427,-0.315557956696
28,6.13674666639e-10,5.00460555486e-05,-9.38896050684e-07,-0.00616852287203,1717.99645996,0.0162569954991,69.7191848755,-2.23725373871e-06,0.0,301.102111816,-2.96755647659,-0.3039970994
29,4.27426427585e-10,5.23984417669e-05,-7.91812544776e-06,-0.00485308514908,1455.32666016,0.0171970650554,69.4313430786,0.0,0.0,302.380249023,-2.78743600845,-0.301801562309
