,EVAPPREC,FU,FV,OMEGA,PDELDRY,Q,RELHUM,SPMC,SPMCUP,T,U,V
0,0.0,0.0,0.0,2.3529844384e-06,277.644439697,2.8903848488e-06,0.00442168023437,0.0,0.0,243.15007019,-9.28071117401,-0.753748357296
1,0.0,0.0,0.0,-9.23933384911e-06,512.624023438,2.95025938613e-06,0.0248300563544,0.0,0.0,234.409805298,-6.86407136917,-0.00510249845684
2,0.0,0.0,0.0,-5.45976909052e-05,839.734375,3.1880131246e-06,0.12622743845,0.0,0.0,226.462188721,-4.09623432159,-0.0136638320982
3,0.0,0.0,0.0,-9.15535347303e-05,1211.37634277,3.53306904799e-06,0.7358289361,0.0,0.0,217.506500244,-3.0525727272,-0.0888423472643
4,2.44761036633e-24,0.0,0.0,-7.78817702667e-05,1519.82958984,3.79410812457e-06,4.90775775909,0.0,0.0,207.500640869,-1.59824466705,0.140944063663
5,1.45521860335e-21,0.0,0.0,-9.15183263714e-05,1745.59387207,3.93841219193e-06,26.434299469,2.98586577685e-09,0.0,199.143447876,1.21837890148,0.0917879268527
6,1.49697284698e-21,0.0,0.0,-0.00022879082826,1737.78649902,4.05691707783e-06,68.6793823242,3.73171404888e-09,0.0,195.291473389,5.00485610962,-0.162804737687
7,2.73866737678e-21,0.0,0.0,-0.000359350116923,1423.9564209,4.15656631958e-06,83.1727294922,-2.82853029887e-08,0.0,195.330078125,8.09911441803,-0.187744498253
8,5.8738743807e-16,0.0,0.0,-0.000507341639604,1675.20935059,4.4874723244e-06,75.3088760376,-2.55055169873e-07,2.83075092256e-08,197.149017334,10.0025014877,-0.20464655757
9,4.26352136647e-14,0.0,0.0,-0.000332599418471,1970.79467773,5.76324919166e-06,67.4891586304,-5.40368603197e-07,4.46887952421e-07,200.474594116,11.4783782959,-0.415686190128
10,1.93389304137e-13,-1.98060021717e-08,-5.9276441533e-08,0.000353309325874,2318.53320312,8.82128915691e-06,60.5225067139,3.21089191857e-06,5.17152466273e-06,205.173751831,12.4939069748,-0.662493109703
11,4.54667126702e-14,-1.72332306647e-07,8.30890556358e-08,0.00112235918641,2727.60986328,1.62626220117e-05,55.7575492859,2.46143335971e-05,2.87779530481e-05,211.047439575,12.2524909973,-0.434424161911
12,1.36272004965e-12,-6.04442931262e-08,3.42358475791e-07,0.00191467895638,3259.25244141,3.53757532139e-05,54.6801948547,6.92594767315e-05,8.35028113215e-05,217.945220947,11.623922348,-0.0797098204494
13,2.71133185348e-11,6.88461909704e-08,-1.06723668125e-07,0.00291837844998,3834.17456055,7.87492026575e-05,53.2627944946,0.00014102019486,0.000160757859703,225.726333618,10.4161520004,0.0788305476308
14,2.36162644995e-10,1.06523634358e-08,-1.73187231667e-07,0.00414632121101,4510.33154297,0.000161632560776,47.686416626,0.000220709684072,0.000241846428253,234.214996338,8.6445646286,-0.0557545684278
