,EVAPPREC,FU,FV,OMEGA,PDELDRY,Q,RELHUM,SPMC,SPMCUP,T,U,V
0,0.0,-6.05671335308e-09,-3.6128129377e-09,-1.2208125554e-05,277.64440918,2.88963110506e-06,0.00442393776029,0.0,0.0,243.147705078,-9.34637928009,-0.523301541805
1,0.0,-1.70125371568e-08,-8.79245218299e-11,-2.93745324598e-05,512.624023438,2.94595201922e-06,0.0251027811319,0.0,0.0,234.306045532,-6.59945726395,-0.068819232285
2,0.0,-6.32660572819e-08,3.97462285306e-09,-3.73515649699e-05,839.734313965,3.18004572364e-06,0.124151386321,0.0,0.0,226.575515747,-3.74843430519,-0.143439695239
3,0.0,-9.11693689432e-08,-3.73255160113e-09,-4.26541082561e-05,1211.37646484,3.53107998308e-06,0.726188480854,-1.31776187184e-10,0.0,217.605361938,-2.8032772541,-0.115517772734
4,1.65564272965e-24,-1.32605777026e-07,-1.28608199645e-08,-5.02362963744e-05,1519.82958984,3.79796506422e-06,4.94664430618,1.60960293982e-08,0.0,207.450256348,-1.43060064316,-0.0496212542057
5,9.84834754762e-22,-3.44494310411e-07,-5.00395174186e-08,-7.40488103474e-05,1745.59375,3.9510341594e-06,26.5129394531,5.39622533324e-08,0.0,199.13999939,1.44959914684,-0.105801165104
6,2.83887538045e-21,-9.68025915427e-07,-1.70445005665e-07,-0.000122067547636,1737.78649902,4.0726381485e-06,67.831161499,1.53769533995e-07,0.0,195.366378784,5.37982940674,-0.0304406322539
7,4.50512732686e-21,-1.53598921315e-06,-2.44385205406e-07,-0.000184100703336,1423.95654297,4.15518525188e-06,82.5037460327,2.27418766485e-07,0.0,195.360565186,8.6290473938,0.0516049005091
8,3.97417218e-16,-1.61870491411e-06,-1.66523463463e-07,-0.000255804683547,1675.20947266,4.46104968432e-06,75.571685791,2.07498684901e-09,2.74035549808e-08,197.093734741,10.6185855865,0.0810671895742
9,3.01482776732e-14,-1.26176996673e-06,-1.05316878773e-07,-0.000276712235063,1970.79467773,5.710233836e-06,68.2117767334,-3.63812091564e-07,3.56292844117e-07,200.348770142,11.9970188141,-0.318082928658
10,1.32141042899e-13,-8.20029413262e-07,-2.04599444942e-07,-0.000165273173479,2318.53271484,8.92883508641e-06,62.4659957886,2.20063611778e-06,4.1768448682e-06,205.043838501,12.9038267136,-0.374748051167
11,3.45616784703e-14,-5.91802859162e-07,-6.63878481078e-08,5.22242771694e-05,2727.6081543,1.70282019099e-05,59.0675582886,2.09318077395e-05,2.49995191552e-05,210.949356079,12.7518053055,0.0373659133911
12,1.55456940723e-12,-1.72532836018e-07,1.55677028602e-07,0.000283708184725,3187.50097656,3.6993980757e-05,58.0861816406,6.56774209347e-05,7.86539967521e-05,217.83140564,12.2197494507,0.379922807217
13,3.1805766354e-11,-1.29679222027e-07,-7.07733107674e-08,0.000557932304218,3749.76831055,7.95761879999e-05,55.0870819092,0.000140345830005,0.000159766350407,225.519592285,11.0647287369,0.391586184502
14,2.58533749964e-10,-1.17202453964e-07,-2.16500964711e-07,0.000817714666482,4411.05419922,0.000159040719154,48.2091827393,0.000226715885219,0.000247467192821,233.894363403,9.23929691315,0.225404575467
15,1.05096631398e-09,-1.70267085764e-07,-2.96078894735e-08,0.000949689070694,5188.63623047,0.000300834683003,41.3911018372,0.000304548273562,0.000329519098159,242.601623535,7.27316713333,0.0849873349071
16,8.53060233563e-10,-6.28796783531e-08,-5.62072699495e-08,0.00115748820826,6102.66308594,0.000544588197954,36.677822113,0.000407284591347,0.000442919437774,251.21321106,5.4542183876,-0.0979603677988
17,3.68565317155e-10,-1.56620970415e-07,-6.75371225611e-08,0.0014461108949,7176.42285156,0.000969681888819,34.9584312439,0.000618016521912,0.000674451235682,259.345916748,3.57194232941,-0.133169382811
18,2.67488836636e-10,-3.04673818619e-07,-6.15744468746e-08,0.0017262767069,8436.515625,0.00170254765544,37.8553543091,0.00115207536146,0.0011974053923,266.971618652,1.77705526352,-0.0731500089169
19,6.04989613961e-10,-7.47598789985e-07,-6.70689743743e-08,0.00212856894359,8430.58496094,0.00280481902882,42.8238487244,0.00206235703081,0.00172499241307,273.87008667,0.137529164553,-0.0870464816689
20,8.71562100269e-10,-6.97498251157e-07,5.49368763814e-08,0.00196760543622,7726.21533203,0.00427358364686,49.1962089539,0.00296667963266,0.0017336984165,279.575531006,-1.1012057066,-0.183670133352
21,5.55075152509e-10,-2.32362936003e-07,5.16409443208e-07,0.00137140415609,6508.36376953,0.00603093625978,57.4273414612,0.00430586980656,0.00169636565261,283.937438965,-1.98369431496,-0.0524587482214
22,3.22033288924e-10,4.03486950518e-07,1.30772278339e-07,0.000231170401094,4829.34619141,0.00761155970395,63.5963821411,0.00627972418442,0.00156238488853,287.200195312,-2.70080947876,0.0945926532149
23,3.52033874274e-10,1.37465883654e-06,-5.68127347833e-07,-0.00123772746883,2792.80688477,0.00868284329772,66.1696472168,0.00701466389,0.00114822841715,289.446990967,-3.16051983833,0.112595953047
24,3.12744524722e-10,3.35420349984e-06,-5.63384901398e-07,-0.00256842724048,2617.83349609,0.00954602845013,68.2588272095,0.00616707047448,0.000586902082432,291.026306152,-3.51171207428,0.112605214119
25,2.75330730437e-10,1.17893250717e-05,3.403607991e-07,-0.00395271601155,2421.81274414,0.0104768443853,70.438873291,0.00418300926685,0.000184452888789,292.504882812,-3.8273293972,0.187967762351
26,2.53977006093e-10,3.89792112401e-05,-7.61325827625e-06,-0.00545599497855,2206.32421875,0.0113628841937,71.6783828735,0.00140015035868,1.99664955289e-05,293.951324463,-3.64861178398,0.33323854208
27,3.121293779e-10,5.17206535733e-05,-1.74582892214e-05,-0.00641512451693,1973.12219238,0.0120016224682,70.7407684326,-9.01591192815e-06,1.11080112219e-07,295.384094238,-3.34937763214,0.336078375578
28,2.9610794372e-10,5.21557085449e-05,-2.41185261984e-05,-0.00656285043806,1723.74438477,0.0124711906537,68.8261947632,-2.20105425797e-06,0.0,296.717895508,-3.2562289238,0.332854896784
29,1.91948595907e-10,5.22647569596e-05,-3.47301283909e-05,-0.00522256083786,1460.57263184,0.0132849812508,68.981590271,0.0,0.0,297.962615967,-3.07336258888,0.312631815672
